year,month,state,stateName,MAI_composite,engagement,participation,infrastructure
2023,jul,33,New Hampshire,102.28,101.48,96.77,107.17
2023,jul,34,New Jersey,101.94,99.84999999999999,97.8,106.49
2023,jul,35,New Mexico,98.45999999999999,99.79000000000001,99.49,97.81
2023,jul,36,New York,103.81,102.71,101.5,103.51
2023,jul,37,North Carolina,101.96,99.84999999999999,101.21,102.42
2023,jul,38,North Dakota,102.11,102.36,98.73,103.81
2023,jul,39,Ohio,101.2,101.66,99.62000000000001,101.53
2023,jul,40,Oklahoma,100.76,100.16,100.34,100.93
2023,jul,41,Oregon,105.32,100.76,102.39,106.78
2023,jul,42,Pennsylvania,101.76,102.29,100.33,101.27
2023,jul,44,Rhode Island,99.19,99.99,96.37000000000001,102.8
2023,jul,45,South Carolina,100.75,99.3,100.78,101.01
2023,jul,46,South Dakota,103.79,104.67,100.59,103.1
2023,jul,47,Tennessee,100.58,100,101.01,99.90000000000001
2023,jul,48,Texas,102.07,98.39,101.79,103.04
2023,jul,49,Utah,107.35,100.02,103.95,109.37
2023,jul,50,Vermont,103.93,104.52,98.90000000000001,105.52
2023,jul,51,Virginia,104.74,100.72,101.29,107.03
2023,jul,53,Washington,105.95,101.63,101.89,107.94
2023,jul,54,West Virginia,96.65000000000001,101.73,97.8,94.93000000000001
2023,jul,55,Wisconsin,102.12,102.99,99.56,102.38
2023,jul,56,Wyoming,104.28,102.33,101.66,104.49
2023,aug,1,Alabama,98.97,101.71,99.05,97.90000000000001
2023,aug,2,Alaska,105.95,102.26,100.93,108.63
2023,aug,4,Arizona,104.86,100.91,103.6,104.33
2023,aug,5,Arkansas,98.38,101.88,98.45999999999999,97.34
2023,aug,6,California,105.48,101.79,103.31,105.22
2023,aug,8,Colorado,108.52,102.98,103.67,109.74
2023,aug,9,Connecticut,102.77,101.8,98.24,106.09
2023,aug,10,Delaware,103.51,95.3,104.1,105.31
2023,aug,11,District of Columbia,111.81,103.98,104.74,114.04
2023,aug,12,Florida,105.23,101.13,103.97,104.43
2023,aug,13,Georgia,103.37,101.24,101.7,103.5
2023,aug,15,Hawaii,103.79,99.62000000000001,102.27,104.83
2023,aug,16,Idaho,104.43,101.66,102.37,104.44
2023,aug,17,Illinois,104.76,104.17,101.58,104.14
2023,aug,18,Indiana,101.21,103.39,99.37000000000001,100.56
2023,aug,19,Iowa,102.48,105.85,98.81999999999999,101.84
2023,aug,20,Kansas,103.75,103.35,100.07,104.63
2023,aug,21,Kentucky,99.86,102.85,99.05,98.75
2023,aug,22,Louisiana,98.49,101.55,99.14,96.98
2023,aug,23,Maine,100.83,102.46,96.38,104.11
2023,aug,24,Maryland,106.67,102.42,102.41,108.11
2023,aug,25,Massachusetts,102.56,101.94,96.59999999999999,107.56
2023,aug,26,Michigan,103.11,103.7,100.38,102.75
2023,aug,27,Minnesota,105.74,104.46,101.2,106.26
2023,aug,28,Mississippi,96.78,102.08,97.56,95.2
2023,aug,29,Missouri,103.01,103.63,100.72,102.22
2023,aug,30,Montana,105.37,103.74,102.59,104.42
2023,aug,31,Nebraska,104.64,105.43,100.64,104.11
2023,aug,32,Nevada,105.51,102.99,104.38,103.08
2023,aug,33,New Hampshire,102.93,102.88,96.95,107.17
2023,aug,34,New Jersey,103.15,101.91,98.45999999999999,106.49
2023,aug,35,New Mexico,99.31999999999999,101.6,99.73,97.81
2023,aug,36,New York,104.05,102.33,102.11,103.51
2023,aug,37,North Carolina,102.84,101.81,101.41,102.42
2023,aug,38,North Dakota,103.33,104.61,99.31,103.81
2023,aug,39,Ohio,102.02,103.42,99.84,101.53
2023,aug,40,Oklahoma,101.54,101.61,100.69,100.93
2023,aug,41,Oregon,106.23,102.56,102.74,106.78
2023,aug,42,Pennsylvania,102.56,103.71,100.74,101.27
2023,aug,44,Rhode Island,100.42,101.56,97.38,102.8
2023,aug,45,South Carolina,101.43,101.08,100.77,101.01
2023,aug,46,South Dakota,104.51,106.23,100.77,103.1
2023,aug,47,Tennessee,101.26,101.83,100.97,99.90000000000001
2023,aug,48,Texas,103.06,100.59,102,103.04
2023,aug,49,Utah,108.15,101.95,104.03,109.37
2023,aug,50,Vermont,104.05,105.46,98.5,105.52
2023,aug,51,Virginia,105.67,102.74,101.52,107.03
2023,aug,53,Washington,106.86,103.15,102.41,107.94
2023,aug,54,West Virginia,97.09,103.29,97.53,94.93000000000001
2023,aug,55,Wisconsin,102.95,104.95,99.66,102.38
2023,aug,56,Wyoming,105.3,103.95,102.3,104.49
2023,sep,1,Alabama,99.09,102.45,98.78,97.90000000000001
2023,sep,2,Alaska,106.31,102.44,101.39,108.63
2023,sep,4,Arizona,104.71,101.48,103,104.33
2023,sep,5,Arkansas,98.49,102.39,98.31999999999999,97.34
2023,sep,6,California,106.34,104.59,102.95,105.22
2023,sep,8,Colorado,108.56,103.67,103.31,109.74
2023,sep,9,Connecticut,102.83,102.23,98.06999999999999,106.09
2023,sep,10,Delaware,102.69,94.86,103.06,105.31
2023,sep,11,District of Columbia,111.97,104.63,104.6,114.04
2023,sep,12,Florida,105.35,101.74,103.8,104.43
2023,sep,13,Georgia,103.49,101.93,101.47,103.5
2023,sep,15,Hawaii,104.24,100.42,102.49,104.83
2023,sep,16,Idaho,104.31,102.16,101.85,104.44
2023,sep,17,Illinois,105.11,105.12,101.56,104.14
2023,sep,18,Indiana,101.18,104.07,98.90000000000001,100.56
2023,sep,19,Iowa,102.79,106.4,98.97,101.84
2023,sep,20,Kansas,103.76,104.21,99.56,104.63
2023,sep,21,Kentucky,99.77,103.64,98.42,98.75
2023,sep,22,Louisiana,98.67,102.08,99.11,96.98
2023,sep,23,Maine,101,102.66,96.53,104.11
2023,sep,24,Maryland,107,103.15,102.48,108.11
2023,sep,25,Massachusetts,102.51,102.53,96.16,107.56
2023,sep,26,Michigan,103.37,104.72,100.18,102.75
2023,sep,27,Minnesota,105.71,104.84,100.92,106.26
2023,sep,28,Mississippi,97.40000000000001,104.39,97.13,95.2
2023,sep,29,Missouri,103.13,104.36,100.46,102.22
2023,sep,30,Montana,105.41,104.67,102.08,104.42
2023,sep,31,Nebraska,104.54,105.78,100.27,104.11
2023,sep,32,Nevada,105.39,103.34,103.99,103.08
2023,sep,33,New Hampshire,102.6,102.52,96.63,107.17
2023,sep,34,New Jersey,103.25,102.67,98.16,106.49
2023,sep,35,New Mexico,99.12000000000001,102.06,99.13,97.81
2023,sep,36,New York,104.18,102.88,101.98,103.51
2023,sep,37,North Carolina,102.84,102.42,101.02,102.42
2023,sep,38,North Dakota,103.34,104.81,99.19,103.81
2023,sep,39,Ohio,101.96,103.97,99.41,101.53
2023,sep,40,Oklahoma,101.65,102.32,100.43,100.93
2023,sep,41,Oregon,106.3,103.49,102.27,106.78
2023,sep,42,Pennsylvania,102.48,104.14,100.34,101.27
2023,sep,44,Rhode Island,100.45,102.14,97.06,102.8
2023,sep,45,South Carolina,101.45,101.69,100.43,101.01
2023,sep,46,South Dakota,104.32,105.81,100.74,103.1
2023,sep,47,Tennessee,101.25,102.48,100.54,99.90000000000001
2023,sep,48,Texas,103.15,101.3,101.71,103.04
2023,sep,49,Utah,108.41,102.91,103.86,109.37
2023,sep,50,Vermont,103.83,105.18,98.33,105.52
2023,sep,51,Virginia,106.02,104.09,101.24,107.03
2023,sep,53,Washington,106.93,103.9,102.07,107.94
2023,sep,54,West Virginia,97.52,105.04,97.14,94.93000000000001
2023,sep,55,Wisconsin,103.11,105.42,99.65000000000001,102.38
2023,sep,56,Wyoming,104.9,104.51,101.31,104.49
